SCHOOLID,MATHACH,SES,PICK1,SCHSIZE,SCHNUM,SMEANMATH,SMATHDEV,MEANMATH,SMEANSES,SSESDEV,MEANSES,FIXEDFITS,SMATHDEV2,SSESDEV2,SMEANMATH2,SMEANSES2,_est_fixed,_est_random,UJFE,UJFE_FE,UJRE_MLE,RSHRINK,UJRE_EB2,UJRE_EB,UJRATIO,STDRES_EB,COMP_SE,DIAG_SE,STDRES_RE
1224,4.145,-1.528,0,47,1,9.715446,7.177406,12.74785,-0.434383,-1.093474,0.0001434,7.319144,11.93451,-1.306167,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.5302865
1224,2.927,0.042,0,47,1,9.715446,5.959406,12.74785,-0.434383,0.4765263,0.0001434,10.75928,10.71651,0.2638334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.347457
1224,16.405,-0.078,0,47,1,9.715446,19.43741,12.74785,-0.434383,0.3565263,0.0001434,10.49634,24.19451,0.1438334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.9145816
1224,13.653,0.062,0,47,1,9.715446,16.68541,12.74785,-0.434383,0.4965263,0.0001434,10.80311,21.44251,0.2838334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.4073172
1224,6.558,-0.128,0,47,1,9.715446,9.590406,12.74785,-0.434383,0.3065263,0.0001434,10.38678,14.34751,0.0938334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.6839539
1224,9.653,0.472,0,47,1,9.715446,12.68541,12.74785,-0.434383,0.9065263,0.0001434,11.70149,17.44251,0.6938334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.411145
1224,3.154,-0.468,0,47,1,9.715446,6.186406,12.74785,-0.434383,-0.0334737,0.0001434,9.641787,10.94351,-0.2461666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.109722
1224,4.753,-1.248,0,47,1,9.715446,7.785406,12.74785,-0.434383,-0.8134737,0.0001434,7.932672,12.54251,-1.026167,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.5404127
1224,21.721,-0.628,0,47,1,9.715446,24.75341,12.74785,-0.434383,-0.1934737,0.0001434,9.291199,29.51051,-0.4061666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,2.004326
1224,5.166,0.832,0,47,1,9.715446,8.198406,12.74785,-0.434383,1.266526,0.0001434,12.49031,12.95551,1.053833,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.289987
1224,6.399,-0.568,0,47,1,9.715446,9.431406,12.74785,-0.434383,-0.1334737,0.0001434,9.422668,14.18851,-0.3461666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.537162
1224,6.821,-0.258,0,47,1,9.715446,9.853406,12.74785,-0.434383,0.1765263,0.0001434,10.10193,14.61051,-0.0361666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.5896442
1224,9.255,-0.138,0,47,1,9.715446,12.28741,12.74785,-0.434383,0.2965263,0.0001434,10.36487,17.04451,0.0838334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.2368182
1224,3.745,-0.478,0,47,1,9.715446,6.777406,12.74785,-0.434383,-0.0434737,0.0001434,9.619875,11.53451,-0.2561665,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.008672
1224,0.858,-0.948,0,47,1,9.715446,3.890406,12.74785,-0.434383,-0.5134737,0.0001434,8.590024,8.647513,-0.7261666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.29839
1224,11.542,0.282,0,47,1,9.715446,14.57441,12.74785,-0.434383,0.7165263,0.0001434,11.28516,19.33151,0.5038334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.0260499
1224,13.255,-0.118,0,47,1,9.715446,16.28741,12.74785,-0.434383,0.3165263,0.0001434,10.4087,21.04451,0.1038334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.4126531
1224,10.557,-0.878,0,47,1,9.715446,13.58941,12.74785,-0.434383,-0.4434737,0.0001434,8.743405,18.34651,-0.6561666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.2679645
1224,0.868,-0.938,0,47,1,9.715446,3.900406,12.74785,-0.434383,-0.5034737,0.0001434,8.611936,8.657514,-0.7161666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.300676
1224,8.296,-0.548,0,47,1,9.715446,11.32841,12.74785,-0.434383,-0.1134736,0.0001434,9.466493,16.08551,-0.3261665,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.2332828
1224,-1.688,0.142,0,47,1,9.715446,1.344406,12.74785,-0.434383,0.5765263,0.0001434,10.9784,6.101513,0.3638334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-2.145153
1224,2.059,0.972,0,47,1,9.715446,5.091406,12.74785,-0.434383,1.406526,0.0001434,12.79707,9.848514,1.193833,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.85559
1224,6.714,0.372,0,47,1,9.715446,9.746407,12.74785,-0.434383,0.8065264,0.0001434,11.48237,14.50351,0.5938334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.854819
1224,0.122,-1.658,0,47,1,9.715446,3.154406,12.74785,-0.434383,-1.223474,0.0001434,7.034292,7.911513,-1.436167,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.140307
1224,2.381,-1.068,0,47,1,9.715446,5.413406,12.74785,-0.434383,-0.6334736,0.0001434,8.327083,10.17051,-0.8461666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.00095
1224,16.336,-0.248,0,47,1,9.715446,19.36841,12.74785,-0.434383,0.1865263,0.0001434,10.12384,24.12551,-0.0261666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.9700529
1224,6.134,-1.398,0,47,1,9.715446,9.166406,12.74785,-0.434383,-0.9634737,0.0001434,7.603996,13.92351,-1.176167,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-0.2545187
1224,23.584,0.752,0,47,1,9.715446,26.61641,12.74785,-0.434383,1.186526,0.0001434,12.31502,31.37351,0.9738334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,1.768135
1224,14.053,0.012,0,47,1,9.715446,17.08541,12.74785,-0.434383,0.4465263,0.0001434,10.69355,21.84251,0.2338334,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,0.4927005
1224,2.183,-0.418,0,47,1,9.715446,5.215406,12.74785,-0.434383,0.0165263,0.0001434,9.751345,9.972513,-0.1961666,11.26305,-0.2126197,1,1,-2.080284,-2.080284,-1.90335,0.8571765,-1.631507,-1.631507,0.7842715,-0.8103848,0.821792,2.01325,-1.28894
1288,7.857,-0.788,1,25,2,13.5108,7.094052,12.74785,0.1216,-0.9094566,0.0001434,11.51771,13.70953,-0.849916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.5495868
1288,10.171,-0.328,0,25,2,13.5108,9.408051,12.74785,0.1216,-0.4494567,0.0001434,12.52565,16.02353,-0.389916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.3501015
1288,15.699,0.472,0,25,2,13.5108,14.93605,12.74785,0.1216,0.3505433,0.0001434,14.27859,21.55153,0.410084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.2439291
1288,22.919,0.352,0,25,2,13.5108,22.15605,12.74785,0.1216,0.2305433,0.0001434,14.01565,28.77153,0.290084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,1.477573
1288,10.664,-1.468,0,25,2,13.5108,9.901052,12.74785,0.1216,-1.589457,0.0001434,10.02771,16.51653,-1.529916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.1789368
1288,13.543,0.202,0,25,2,13.5108,12.78005,12.74785,0.1216,0.0805434,0.0001434,13.68697,19.39553,0.140084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.004262
1288,18.207,-0.518,0,25,2,13.5108,17.44405,12.74785,0.1216,-0.6394566,0.0001434,12.10933,24.05953,-0.579916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,1.045148
1288,5.552,-0.158,0,25,2,13.5108,4.789052,12.74785,0.1216,-0.2794566,0.0001434,12.89815,11.40453,-0.219916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-1.175965
1288,7.416,0.042,0,25,2,13.5108,6.653052,12.74785,0.1216,-0.0794566,0.0001434,13.33638,13.26853,-0.019916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.9482491
1288,18.792,0.682,0,25,2,13.5108,18.02905,12.74785,0.1216,0.5605434,0.0001434,14.73873,24.64453,0.620084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.6696802
1288,1.575,1.262,0,25,2,13.5108,0.8120518,12.74785,0.1216,1.140543,0.0001434,16.00961,7.427531,1.200084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-2.38758
1288,3.534,0.152,0,25,2,13.5108,2.771051,12.74785,0.1216,0.0305434,0.0001434,13.57741,9.386531,0.090084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-1.629419
1288,20.173,-0.678,0,25,2,13.5108,19.41005,12.74785,0.1216,-0.7994566,0.0001434,11.75874,26.02553,-0.739916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,1.431106
1288,10.772,0.332,0,25,2,13.5108,10.00905,12.74785,0.1216,0.2105433,0.0001434,13.97182,16.62453,0.270084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.5107185
1288,2.619,-0.728,0,25,2,13.5108,1.856052,12.74785,0.1216,-0.8494566,0.0001434,11.64918,8.471531,-0.789916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-1.433942
1288,21.3,1.262,0,25,2,13.5108,20.53705,12.74785,0.1216,1.140543,0.0001434,16.00961,27.15253,1.200084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.8538858
1288,19.527,0.612,0,25,2,13.5108,18.76405,12.74785,0.1216,0.4905433,0.0001434,14.58535,25.37953,0.550084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.817975
1288,18.402,0.692,0,25,2,13.5108,17.63905,12.74785,0.1216,0.5705433,0.0001434,14.76064,24.25453,0.630084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.6016604
1288,20.69,1.082,0,25,2,13.5108,19.92705,12.74785,0.1216,0.9605434,0.0001434,15.6152,26.54253,1.020084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.8243833
1288,21.437,0.222,0,25,2,13.5108,20.67405,12.74785,0.1216,0.1005434,0.0001434,13.73079,27.28953,0.160084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,1.285121
1288,7.519,0.032,0,25,2,13.5108,6.756052,12.74785,0.1216,-0.0894566,0.0001434,13.31447,13.37153,-0.029916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.9273928
1288,18.397,-0.118,0,25,2,13.5108,17.63405,12.74785,0.1216,-0.2394567,0.0001434,12.9858,24.24953,-0.179916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,0.9191701
1288,4.617,-0.488,0,25,2,13.5108,3.854052,12.74785,0.1216,-0.6094567,0.0001434,12.17506,10.46953,-0.549916,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-1.199926
1288,23.578,0.322,0,25,2,13.5108,22.81505,12.74785,0.1216,0.2005433,0.0001434,13.94991,29.43053,0.260084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,1.597658
1288,12.81,0.592,0,25,2,13.5108,12.04705,12.74785,0.1216,0.4705434,0.0001434,14.54153,18.66253,0.530084,13.12142,0.0596138,1,1,0.4968151,0.4968151,0.5623704,0.7614713,0.4282289,0.4282292,,0.2256768,1.062019,1.897534,-0.2779887
1296,12.668,-0.148,1,48,3,7.635958,17.77989,12.74785,-0.4255,0.2776434,0.0001434,8.244009,21.51879,0.0692999,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,0.625577
1296,0.781,-0.858,0,48,3,7.635958,5.892894,12.74785,-0.4255,-0.4323566,0.0001434,6.688276,9.631793,-0.6407,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-1.048816
1296,4.968,-1.568,0,48,3,7.635958,10.07989,12.74785,-0.4255,-1.142357,0.0001434,5.132545,13.81879,-1.3507,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.0817232
1296,23.172,-0.898,0,48,3,7.635958,28.2839,12.74785,-0.4255,-0.4723566,0.0001434,6.60063,32.02279,-0.6807001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,2.646481
1296,8.278,-0.288,0,48,3,7.635958,13.38989,12.74785,-0.4255,0.1376434,0.0001434,7.937244,17.12879,-0.0707,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.040824
1296,6.244,-1.088,0,48,3,7.635958,11.35589,12.74785,-0.4255,-0.6623567,0.0001434,6.184307,15.09479,-0.8707001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.0606754
1296,1.326,-1.388,0,48,3,7.635958,6.437894,12.74785,-0.4255,-0.9623566,0.0001434,5.526955,10.17679,-1.1707,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.7509638
1296,2.359,-1.148,0,48,3,7.635958,7.470894,12.74785,-0.4255,-0.7223566,0.0001434,6.052836,11.20979,-0.9307001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.6755284
1296,6.757,-0.558,0,48,3,7.635958,11.86889,12.74785,-0.4255,-0.1323567,0.0001434,7.345628,15.60779,-0.3407001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.1846637
1296,6.251,-0.698,0,48,3,7.635958,11.36289,12.74785,-0.4255,-0.2723567,0.0001434,7.038864,15.10179,-0.4807001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.2127958
1296,3.404,0.142,0,48,3,7.635958,8.515894,12.74785,-0.4255,0.5676433,0.0001434,8.879449,12.25479,0.3593,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-1.010773
1296,22.201,0.522,0,48,3,7.635958,27.31289,12.74785,-0.4255,0.9476433,0.0001434,9.712093,31.05179,0.7393,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,1.928851
1296,-1.353,0.732,0,48,3,7.635958,3.758894,12.74785,-0.4255,1.157643,0.0001434,10.17224,7.497793,0.9492999,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-2.024375
1296,-0.014,-0.248,0,48,3,7.635958,5.097894,12.74785,-0.4255,0.1776434,0.0001434,8.024892,8.836793,-0.0307001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-1.419192
1296,5.216,0.322,0,48,3,7.635958,10.32789,12.74785,-0.4255,0.7476434,0.0001434,9.273859,14.06679,0.5393,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.7837422
1296,3.587,0.052,0,48,3,7.635958,8.698895,12.74785,-0.4255,0.4776434,0.0001434,8.682243,12.43779,0.2693,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.94533
1296,11.162,-0.028,0,48,3,7.635958,16.27389,12.74785,-0.4255,0.3976434,0.0001434,8.506949,20.01279,0.1892999,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,0.3309315
1296,5.982,-0.898,0,48,3,7.635958,11.09389,12.74785,-0.4255,-0.4723566,0.0001434,6.60063,14.83279,-0.6807001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.178401
1296,2.814,-0.818,0,48,3,7.635958,7.925894,12.74785,-0.4255,-0.3923567,0.0001434,6.775923,11.66479,-0.6007001,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,-0.7304476
1296,7.272,-1.408,0,48,3,7.635958,12.38389,12.74785,-0.4255,-0.9823566,0.0001434,5.483132,16.12279,-1.1907,10.24485,-0.2082703,1,1,-4.179236,-4.179236,-4.004082,0.8597347,-3.442448,-3.442449,0.8237029,-1.70735,0.8143991,2.016252,0.2340193
